# HEADER
SERVER_TIME,2026.03.27 13:19:23
SYMBOL,XAUUSD
BID,4439.942
ASK,4440.158

# OPEN_POSITIONS (Ticket,Type,Vol,Open,Profit)
NONE,NONE,0,0,0

# PENDING_ORDERS (Ticket,Type,Vol,Price)
NONE,NONE,0,0

# CLOSED_HISTORY (Ticket,Type,Vol,Profit)
1500616694,BUY_EXIT,0.01,-5.90
1500616624,SELL_EXIT,0.01,-2.16
1500206831,SELL_EXIT,0.01,-38.24
1496467719,BUY_EXIT,0.01,-14.47
1496212681,SELL_EXIT,0.01,-6.11

# HISTORY_M5 (Time,Open,High,Low,Close)
18:15,4389.846,4409.923,4387.251,4407.516
18:00,4388.470,4394.082,4383.733,4389.915
17:45,4378.262,4394.648,4372.189,4388.653
17:30,4400.011,4400.011,4374.785,4378.316
17:15,4397.428,4405.780,4393.905,4400.064
17:00,4421.353,4426.350,4388.098,4397.632
16:45,4424.623,4427.682,4418.242,4421.292
16:30,4420.998,4424.682,4408.525,4424.365
16:15,4414.290,4425.734,4411.603,4421.223
16:00,4411.756,4414.465,4402.390,4414.200
15:45,4424.632,4430.908,4409.227,4411.617
15:30,4412.961,4428.883,4409.727,4424.673
15:15,4411.357,4420.497,4403.119,4412.795
15:00,4415.862,4420.838,4396.180,4411.584
14:45,4412.406,4433.940,4401.129,4415.835
14:30,4408.934,4420.869,4400.378,4412.472
14:15,4394.972,4415.168,4388.861,4408.996
14:00,4381.640,4404.649,4380.609,4394.989
13:45,4357.048,4383.615,4351.679,4381.567
13:30,4356.986,4370.665,4351.558,4356.875
13:15,4378.414,4384.338,4357.106,4357.106
13:00,4378.865,4390.036,4363.868,4378.357
12:45,4369.733,4390.654,4369.025,4378.916
12:30,4402.423,4406.682,4362.076,4369.912
12:15,4420.291,4427.545,4395.787,4402.558
12:00,4407.774,4422.498,4404.780,4420.340
11:45,4422.055,4427.721,4390.606,4407.677
11:30,4413.166,4431.665,4411.221,4421.982
11:15,4419.650,4420.682,4403.388,4413.114
11:00,4438.555,4442.168,4375.321,4419.452
10:45,4427.322,4441.850,4418.656,4438.491
10:30,4422.264,4428.140,4414.524,4427.406
10:15,4426.202,4432.942,4421.261,4422.326
10:00,4426.647,4431.225,4415.006,4426.170
09:45,4415.801,4430.859,4412.067,4426.556
09:30,4407.269,4421.281,4405.009,4415.741
09:15,4399.138,4415.069,4395.809,4407.188
09:00,4411.821,4419.326,4397.362,4398.976
08:45,4400.216,4414.281,4398.524,4411.803
08:30,4396.456,4405.851,4391.622,4400.282
08:15,4414.367,4417.499,4391.224,4396.346
08:00,4417.009,4420.992,4402.320,4414.365
07:45,4408.664,4432.465,4401.667,4417.131
07:30,4412.574,4412.574,4399.904,4408.759
07:15,4424.519,4425.200,4405.830,4412.559
07:00,4402.262,4425.604,4399.464,4424.469
06:45,4377.477,4405.102,4373.029,4402.041
06:30,4386.982,4397.331,4374.476,4377.775
06:15,4366.711,4397.110,4358.786,4386.916
06:00,4347.075,4375.566,4342.676,4366.422
05:45,4358.211,4369.049,4343.357,4347.021
05:30,4335.164,4374.058,4321.119,4358.348
05:15,4335.416,4346.915,4333.693,4335.261
05:00,4333.335,4345.651,4319.513,4335.350
04:45,4340.982,4349.512,4332.209,4333.451
04:30,4339.416,4347.905,4335.900,4341.104
04:15,4349.960,4350.498,4326.614,4339.644
04:00,4346.984,4357.289,4346.562,4349.854
03:45,4341.183,4349.648,4334.942,4347.239
03:30,4364.633,4365.001,4338.430,4341.260
03:15,4358.397,4368.392,4355.638,4364.717
03:00,4366.313,4368.192,4350.002,4358.302
02:45,4366.916,4379.359,4352.174,4366.161
02:30,4351.757,4373.672,4344.488,4366.818
02:15,4311.926,4353.856,4309.498,4351.698
02:00,4322.316,4336.978,4305.677,4311.969
01:45,4321.492,4331.847,4307.819,4322.257
01:30,4354.762,4368.389,4321.262,4321.595
01:15,4331.206,4369.103,4330.853,4354.823
01:00,4364.545,4374.069,4328.282,4331.148
00:45,4344.420,4386.770,4343.059,4364.602
00:30,4378.155,4387.462,4331.066,4344.508
00:15,4422.293,4423.584,4368.703,4377.996
00:00,4441.187,4446.648,4420.180,4422.278
23:45,4430.583,4446.264,4422.155,4441.251
23:30,4441.824,4444.413,4421.870,4430.512
23:15,4435.583,4448.076,4433.579,4441.966
23:00,4426.705,4437.548,4423.445,4435.664
22:45,4409.112,4431.433,4406.420,4426.667
22:30,4414.287,4416.711,4398.398,4409.105
22:15,4397.606,4415.048,4389.611,4414.344
22:00,4419.885,4420.617,4361.471,4398.086
20:45,4410.965,4412.951,4405.123,4406.573
20:30,4406.948,4411.429,4396.086,4410.909
20:15,4403.599,4413.192,4403.540,4406.931
20:00,4397.735,4408.492,4382.817,4403.594
19:45,4416.483,4427.574,4397.100,4397.822
19:30,4410.278,4416.647,4402.202,4416.647
19:15,4406.957,4415.039,4392.774,4410.343
19:00,4449.089,4450.697,4402.772,4406.954
18:45,4461.562,4467.134,4446.303,4449.059
18:30,4426.069,4462.213,4425.521,4461.619
18:15,4421.314,4430.871,4409.497,4426.010
18:00,4426.251,4429.266,4402.205,4421.463
17:45,4420.184,4429.859,4404.577,4426.201
17:30,4405.530,4439.033,4403.991,4420.439
17:15,4397.334,4413.877,4388.401,4405.581
17:00,4375.300,4405.794,4370.756,4397.261
16:45,4385.917,4391.702,4371.286,4375.388
16:30,4354.809,4388.040,4353.649,4385.983
16:15,4383.919,4389.333,4352.467,4354.925
16:00,4363.637,4390.196,4352.700,4383.994
15:45,4407.927,4414.099,4351.021,4363.703
15:30,4447.343,4456.157,4405.610,4407.770
15:15,4465.174,4468.413,4427.311,4447.292
15:00,4461.727,4486.935,4454.643,4465.246
14:45,4479.518,4486.086,4456.590,4461.955
14:30,4486.437,4504.441,4469.822,4479.447
14:15,4464.367,4512.859,4460.969,4486.333
14:00,4454.188,4479.360,4453.328,4464.422
13:45,4422.295,4466.797,4419.441,4454.347
13:30,4409.850,4450.317,4401.488,4422.366
13:15,4446.425,4452.963,4404.941,4409.759
13:00,4478.401,4485.543,4431.055,4446.507
12:45,4441.348,4492.725,4433.094,4478.349
12:30,4390.313,4442.058,4374.119,4441.552
12:15,4352.892,4405.084,4352.458,4390.560
12:00,4378.870,4380.618,4336.694,4352.839
11:45,4412.470,4417.366,4361.421,4379.178
11:30,4399.436,4432.220,4383.573,4412.519
11:15,4456.688,4461.506,4355.173,4399.530
11:00,4269.080,4463.477,4269.041,4456.505
10:45,4257.043,4281.976,4249.795,4269.131
10:30,4268.872,4269.480,4240.907,4257.087
10:15,4263.889,4275.019,4256.173,4268.633
10:00,4253.389,4272.756,4243.637,4263.644
09:45,4225.775,4257.070,4223.449,4253.290
09:30,4304.011,4308.391,4224.996,4225.730
09:15,4269.072,4304.051,4267.400,4304.005
09:00,4250.992,4269.258,4246.021,4268.785
08:45,4257.503,4269.835,4219.476,4250.942
08:30,4226.713,4270.660,4222.303,4257.362
08:15,4253.048,4256.261,4211.127,4226.737
08:00,4204.188,4255.762,4203.004,4253.156
07:45,4214.792,4232.900,4186.412,4204.138
07:30,4136.172,4216.184,4129.427,4214.714
07:15,4130.706,4160.104,4098.400,4136.006
07:00,4220.248,4222.122,4126.111,4130.625
06:45,4183.186,4230.309,4162.952,4220.192
06:30,4243.693,4249.946,4182.508,4183.095
06:15,4294.574,4310.383,4238.735,4243.732
06:00,4310.311,4310.459,4269.787,4294.628
05:45,4322.199,4326.735,4302.237,4310.184
05:30,4356.376,4356.376,4320.111,4322.240
05:15,4372.494,4374.144,4351.744,4356.137
05:00,4367.255,4379.995,4365.882,4372.590
04:45,4375.231,4376.552,4349.999,4367.282
04:30,4368.561,4381.650,4360.322,4375.253
04:15,4363.686,4370.559,4361.312,4368.618
04:00,4352.956,4370.757,4352.924,4363.668
03:45,4341.889,4360.351,4337.181,4353.029
03:30,4351.176,4365.074,4334.850,4342.090
03:15,4349.482,4365.632,4346.873,4351.053
03:00,4360.601,4378.028,4347.900,4349.427
02:45,4384.575,4384.575,4354.829,4360.517
02:30,4399.445,4400.949,4369.273,4384.676
02:15,4395.577,4416.908,4394.059,4399.495
02:00,4387.514,4422.108,4382.988,4395.699
01:45,4435.668,4436.823,4380.997,4387.643
01:30,4421.840,4454.196,4416.463,4435.509
01:15,4407.858,4443.957,4407.079,4421.779
01:00,4354.332,4423.075,4329.784,4407.813
00:45,4362.132,4371.085,4319.533,4354.405
00:30,4427.140,4436.820,4329.707,4362.030
00:15,4436.833,4445.154,4404.392,4427.062
00:00,4464.609,4473.225,4425.386,4436.775
23:45,4488.568,4493.773,4452.485,4464.766
23:30,4485.214,4491.074,4472.288,4488.614
23:15,4490.346,4500.027,4482.571,4485.278
23:00,4498.018,4510.798,4485.467,4490.436
22:45,4506.749,4515.365,4489.907,4497.988
22:30,4524.596,4526.790,4504.961,4506.790
22:15,4507.330,4536.155,4503.522,4524.384
22:00,4477.834,4516.171,4449.610,4507.529
20:45,4503.007,4504.384,4494.409,4497.525
20:30,4501.247,4504.631,4496.753,4503.222
20:15,4504.737,4514.602,4500.719,4501.196
20:00,4501.635,4507.353,4493.453,4504.678
19:45,4514.156,4515.957,4496.856,4501.459
19:30,4498.505,4516.777,4492.205,4514.099
19:15,4500.380,4508.001,4485.278,4498.459
19:00,4499.677,4516.372,4485.569,4500.435
18:45,4526.207,4529.598,4477.103,4499.620
18:30,4554.589,4557.094,4524.478,4526.259
18:15,4563.060,4568.125,4536.289,4554.523
18:00,4573.571,4578.543,4560.923,4563.018
17:45,4565.830,4577.133,4562.447,4573.490
17:30,4572.251,4574.592,4554.089,4565.776
17:15,4582.137,4583.177,4568.581,4572.192
17:00,4583.414,4600.865,4572.852,4582.193
16:45,4581.139,4588.512,4567.709,4583.470
16:30,4584.984,4592.764,4570.425,4581.375
16:15,4588.072,4613.795,4583.499,4584.939
16:00,4553.365,4588.507,4551.729,4588.006
15:45,4562.783,4562.847,4544.201,4553.216
15:30,4562.872,4575.843,4556.639,4562.830
15:15,4576.143,4576.863,4540.463,4563.090
15:00,4564.238,4580.191,4559.979,4576.093
14:45,4575.779,4582.640,4547.818,4564.289
14:30,4558.186,4585.415,4557.197,4575.835
14:15,4587.390,4588.563,4551.218,4558.126
14:00,4616.281,4622.543,4586.019,4587.445
13:45,4662.456,4665.487,4612.719,4616.337
13:30,4659.970,4666.084,4636.485,4662.512
13:15,4662.125,4670.464,4655.860,4660.019
13:00,4678.164,4679.700,4653.641,4661.942
12:45,4670.057,4681.807,4665.796,4678.364
12:30,4678.377,4682.113,4661.972,4670.097
12:15,4685.483,4691.963,4677.779,4678.352
12:00,4671.783,4695.567,4671.712,4685.626
11:45,4669.574,4672.350,4657.556,4671.666
11:30,4665.112,4674.316,4661.535,4669.585
11:15,4662.439,4668.551,4658.475,4665.152
11:00,4645.434,4666.539,4636.973,4662.624
10:45,4659.784,4660.241,4638.181,4645.254
10:30,4657.959,4670.009,4649.519,4659.870
10:15,4662.992,4666.444,4645.853,4658.263
10:00,4667.441,4670.206,4650.099,4663.101
09:45,4673.635,4677.405,4659.848,4667.556
09:30,4691.947,4692.544,4670.856,4673.526
09:15,4693.996,4697.324,4684.123,4691.754
09:00,4693.850,4700.508,4683.969,4694.046
08:45,4707.111,4708.418,4684.801,4693.693
08:30,4722.955,4723.049,4699.379,4707.028
08:15,4716.037,4734.792,4715.565,4722.885
08:00,4706.275,4717.702,4702.139,4716.054
07:45,4694.409,4708.013,4694.409,4706.193
07:30,4688.109,4698.305,4685.130,4694.115
07:15,4679.272,4688.521,4676.275,4688.199
07:00,4668.948,4684.125,4668.025,4679.324
06:45,4666.183,4676.060,4662.610,4669.112
06:30,4687.862,4689.503,4661.304,4666.044
06:15,4691.318,4695.834,4679.850,4687.968
06:00,4688.561,4700.960,4684.756,4691.558
05:45,4709.337,4710.763,4685.792,4688.643
05:30,4719.597,4720.073,4701.855,4709.408
05:15,4718.257,4723.701,4717.237,4719.547
05:00,4721.553,4722.253,4710.645,4718.325
04:45,4720.019,4722.950,4715.558,4721.463
04:30,4723.378,4727.107,4718.034,4720.143
04:15,4718.935,4724.501,4718.348,4723.589
04:00,4725.715,4727.652,4716.966,4718.974
03:45,4730.379,4730.417,4721.720,4725.616
03:30,4733.753,4735.790,4728.076,4730.479
03:15,4717.425,4735.848,4716.304,4733.652
03:00,4698.244,4723.332,4693.106,4717.467
02:45,4685.232,4703.740,4682.940,4698.142
02:30,4683.871,4691.458,4679.315,4685.155
02:15,4685.490,4690.192,4681.019,4683.789
02:00,4677.234,4689.564,4670.285,4685.561
01:45,4686.292,4699.462,4672.439,4677.305
01:30,4662.174,4688.713,4661.146,4686.365
01:15,4651.946,4661.979,4648.348,4661.979
01:00,4648.454,4680.413,4639.330,4652.019
00:45,4655.800,4660.562,4647.078,4648.812
00:30,4649.215,4656.548,4644.663,4655.822
00:15,4662.397,4665.060,4642.100,4649.305
00:00,4643.677,4663.002,4642.698,4662.271
23:45,4635.542,4646.943,4635.327,4643.749
23:30,4643.783,4647.975,4634.277,4635.839
23:15,4638.618,4647.113,4638.299,4643.773
23:00,4636.504,4647.659,4636.504,4638.528
22:45,4646.898,4650.201,4636.281,4636.281
22:30,4666.164,4666.330,4646.166,4646.778
22:15,4671.018,4677.074,4660.542,4666.445
22:00,4657.770,4671.934,4650.719,4671.083
20:45,4654.694,4661.989,4651.898,4657.587
20:30,4657.481,4659.557,4653.636,4654.703
20:15,4654.212,4660.834,4649.952,4657.410
20:00,4643.710,4658.356,4642.717,4654.085
19:45,4638.864,4650.025,4631.957,4644.068
19:30,4644.289,4649.450,4632.725,4638.787
19:15,4657.036,4662.008,4633.013,4644.228
19:00,4622.897,4663.436,4622.897,4656.959
18:45,4609.102,4623.166,4604.482,4622.893
18:30,4609.428,4611.294,4595.998,4609.044
18:15,4614.567,4617.480,4604.471,4609.364
18:00,4616.065,4619.117,4600.989,4614.596
17:45,4605.313,4629.909,4604.901,4616.147
17:30,4603.016,4618.743,4599.688,4605.234
17:15,4579.474,4613.829,4574.072,4602.953
17:00,4584.746,4596.267,4573.729,4579.357
16:45,4593.030,4598.781,4576.753,4584.772
16:30,4599.232,4608.629,4583.876,4593.229
16:15,4604.650,4616.989,4593.603,4599.169
16:00,4596.407,4626.795,4592.924,4605.002
15:45,4571.821,4611.544,4566.137,4596.568
15:30,4603.064,4603.064,4570.022,4571.891
15:15,4627.190,4629.194,4596.523,4602.972
15:00,4601.897,4638.768,4593.489,4627.257
14:45,4613.064,4627.960,4598.235,4601.733
14:30,4585.689,4622.502,4580.923,4612.849
14:15,4630.713,4635.640,4584.156,4585.762
14:00,4620.934,4649.209,4618.588,4631.034
13:45,4558.867,4621.099,4538.671,4620.657
13:30,4576.389,4583.243,4546.272,4558.998
13:15,4539.148,4581.244,4523.535,4576.269
13:00,4574.559,4574.559,4502.652,4539.179
12:45,4563.519,4585.866,4531.119,4574.649
12:30,4606.762,4617.781,4559.856,4563.589
12:15,4619.101,4630.708,4602.828,4606.382
12:00,4651.913,4653.982,4609.768,4619.415
11:45,4664.022,4668.152,4650.673,4652.271
11:30,4686.223,4695.509,4658.055,4663.941
11:15,4686.132,4692.321,4676.413,4686.133
11:00,4678.902,4699.662,4678.808,4686.206
10:45,4683.540,4688.589,4666.475,4678.926
10:30,4683.534,4700.391,4674.142,4683.517
10:15,4704.564,4705.576,4670.791,4683.404
10:00,4698.814,4719.921,4697.642,4704.495
09:45,4705.230,4716.952,4696.038,4698.937
09:30,4708.944,4725.997,4702.912,4705.311
09:15,4694.845,4722.522,4693.428,4709.164
09:00,4709.119,4721.158,4687.905,4694.915
08:45,4688.514,4719.681,4686.899,4709.251
08:30,4718.591,4722.061,4686.792,4688.633
08:15,4714.543,4736.349,4713.132,4718.522
08:00,4728.046,4740.358,4701.312,4714.468
07:45,4739.760,4755.006,4727.136,4727.841
07:30,4770.644,4771.619,4735.768,4739.773
07:15,4778.233,4782.104,4756.937,4770.733
07:00,4763.764,4784.251,4762.778,4778.195
06:45,4786.280,4788.666,4747.360,4763.871
06:30,4813.941,4819.872,4780.085,4786.364
06:15,4833.121,4833.735,4813.265,4813.574
06:00,4827.571,4842.074,4827.066,4833.175
05:45,4834.002,4840.151,4827.034,4827.642
05:30,4846.848,4846.848,4832.478,4833.931
05:15,4850.526,4853.743,4846.574,4846.627
05:00,4849.948,4853.689,4846.682,4850.540
04:45,4849.591,4850.366,4845.730,4849.852
04:30,4850.447,4852.899,4848.375,4849.649
04:15,4851.230,4853.747,4849.745,4850.457
04:00,4850.928,4851.872,4847.219,4851.198
03:45,4856.223,4857.225,4850.842,4850.989
03:30,4860.240,4860.311,4852.280,4856.369
03:15,4864.484,4865.795,4856.876,4860.164
03:00,4858.605,4865.097,4855.015,4864.298
02:45,4861.399,4862.248,4853.647,4858.597
02:30,4856.997,4861.908,4854.109,4861.327
02:15,4849.406,4858.124,4847.955,4857.162
02:00,4850.129,4851.988,4841.808,4849.375
01:45,4865.628,4865.672,4849.055,4850.057
01:30,4845.489,4866.938,4842.860,4865.617
01:15,4838.005,4845.751,4833.747,4845.415
01:00,4841.240,4853.347,4832.702,4837.893
00:45,4840.943,4846.181,4837.788,4841.098
00:30,4842.101,4848.923,4838.316,4840.817
00:15,4843.423,4844.259,4836.930,4842.340
00:00,4836.690,4848.270,4835.443,4843.198
23:45,4834.423,4838.404,4829.848,4836.890
23:30,4836.911,4842.549,4833.898,4834.341
23:15,4834.364,4840.921,4828.159,4836.971
23:00,4834.396,4836.878,4829.452,4834.582
22:45,4828.074,4838.824,4826.255,4834.351
22:30,4815.837,4829.027,4808.741,4828.100
22:15,4818.740,4825.484,4804.330,4815.865
22:00,4828.150,4836.964,4815.627,4818.734
20:45,4821.152,4826.870,4816.651,4818.509
20:30,4811.328,4821.513,4806.723,4821.070
20:15,4825.904,4828.391,4808.849,4811.397
20:00,4842.994,4848.373,4823.742,4825.981
19:45,4850.813,4851.346,4838.156,4843.040
19:30,4849.347,4860.139,4846.123,4850.725
19:15,4857.202,4865.153,4843.743,4849.420
19:00,4852.901,4861.408,4843.429,4857.131
18:45,4878.046,4878.847,4852.235,4853.110
18:30,4885.604,4888.106,4872.308,4878.458
18:15,4887.297,4889.579,4876.792,4885.768
18:00,4890.800,4899.342,4880.879,4887.372
17:45,4894.425,4895.827,4888.915,4890.711
17:30,4891.082,4899.034,4887.355,4894.506
17:15,4886.953,4898.149,4885.483,4891.163
17:00,4886.723,4890.215,4883.968,4886.863
16:45,4882.525,4890.343,4880.094,4886.810
16:30,4882.327,4882.889,4873.331,4882.609
16:15,4877.918,4883.088,4873.867,4882.344
16:00,4862.642,4879.207,4860.820,4877.983
15:45,4864.687,4866.652,4861.242,4862.568
15:30,4872.128,4875.492,4864.240,4864.776
15:15,4875.376,4880.105,4867.252,4872.241
15:00,4869.591,4878.255,4865.780,4875.299
14:45,4861.004,4872.647,4860.462,4869.683
14:30,4860.962,4865.222,4856.563,4861.268
14:15,4881.058,4883.449,4859.137,4860.942
14:00,4878.005,4894.617,4872.235,4881.164
13:45,4873.346,4880.480,4860.410,4878.144
13:30,4861.400,4885.506,4850.344,4873.035
13:15,4858.534,4866.001,4834.021,4861.299
13:00,4881.560,4881.560,4849.360,4858.463
12:45,4878.294,4891.593,4870.690,4881.442
12:30,4901.703,4901.819,4873.927,4878.258
12:15,4908.457,4912.364,4895.628,4901.247
12:00,4930.374,4932.359,4905.260,4908.539
11:45,4939.189,4944.616,4924.895,4930.087
11:30,4948.502,4961.859,4934.546,4939.262
11:15,4969.998,4973.801,4946.333,4948.574
11:00,4967.916,4970.344,4950.242,4970.154
10:45,4977.706,4980.304,4958.842,4967.888
10:30,4982.569,4987.137,4960.372,4977.933
10:15,4988.934,4990.874,4980.762,4982.570
10:00,4992.070,4992.070,4987.203,4988.916
09:45,4993.397,4995.176,4990.680,4992.010
09:30,4992.213,4995.387,4991.809,4993.302
09:15,4986.463,4994.258,4984.826,4992.510
09:00,4987.376,4990.986,4986.195,4986.491
08:45,4985.387,4990.289,4977.148,4987.738
08:30,4988.965,4992.088,4984.302,4985.482
08:15,4993.013,4995.554,4983.471,4988.892
08:00,4994.731,4996.709,4987.646,4992.857
07:45,5002.035,5002.377,4990.303,4995.091
07:30,5008.997,5009.778,5001.406,5002.115
07:15,5009.726,5010.125,5006.050,5009.200
07:00,5009.598,5015.018,5009.528,5009.625
06:45,5011.154,5014.589,5008.599,5009.515
06:30,5008.749,5016.371,5008.557,5011.426
06:15,5009.078,5010.778,5006.976,5008.755
06:00,4997.401,5009.109,4996.371,5009.109
05:45,4999.122,5002.503,4994.860,4997.511
05:30,4990.910,5001.265,4987.549,4999.335
05:15,4990.067,4992.895,4985.616,4990.778
05:00,4987.084,4991.960,4984.591,4990.067
04:45,4984.584,4987.067,4982.352,4986.931
04:30,4990.527,4991.142,4981.641,4984.544
04:15,4990.712,4993.505,4990.464,4990.767
04:00,4991.412,4992.927,4989.546,4990.732
03:45,4994.724,4995.507,4989.759,4991.430
03:30,4996.112,4997.481,4993.841,4994.946
03:15,4994.262,4996.999,4993.640,4996.345
03:00,4991.945,4996.262,4986.290,4993.950
02:45,5001.489,5004.160,4990.526,4991.736
02:30,5002.261,5003.765,4999.825,5001.386
02:15,4999.807,5006.879,4999.015,5002.188
02:00,4998.829,5002.570,4996.379,4999.824
01:45,5001.740,5001.876,4991.128,4998.714
01:30,5008.205,5009.501,5001.601,5001.601
01:15,5011.293,5016.094,5008.133,5008.210
01:00,5004.465,5015.826,4997.804,5011.620
00:45,5004.172,5008.149,5001.297,5004.391
00:30,5002.818,5004.466,5000.267,5004.085
00:15,5010.170,5011.796,5002.535,5002.966
00:00,5002.849,5012.417,5001.083,5010.060
23:45,5002.477,5003.209,5001.320,5002.796
23:30,5000.206,5003.567,4999.905,5002.469
23:15,4999.256,5001.461,4999.084,5000.010

# HISTORY_H1 (Time,Open,High,Low,Close)
12:00,4419.917,4445.381,4412.720,4437.791
11:00,4414.807,4426.412,4404.256,4419.864
10:00,4428.971,4433.034,4410.524,4414.925
09:00,4424.257,4438.406,4420.833,4428.950
08:00,4447.575,4450.994,4423.740,4424.303
07:00,4459.751,4463.008,4442.694,4447.676
06:00,4454.606,4473.062,4451.807,4459.600
05:00,4446.167,4475.371,4440.370,4454.657
04:00,4437.595,4449.529,4431.424,4446.197
03:00,4431.989,4446.215,4421.134,4437.439
02:00,4417.292,4440.712,4417.056,4431.986
01:00,4378.480,4420.854,4377.098,4417.246
00:00,4405.004,4411.130,4375.234,4378.457
23:00,4411.254,4414.367,4390.032,4404.957
22:00,4382.271,4415.169,4381.069,4411.380
20:00,4364.019,4420.751,4350.996,4380.990
19:00,4394.368,4399.319,4359.054,4364.085
18:00,4381.269,4397.904,4367.645,4394.411
17:00,4389.395,4402.692,4377.418,4381.319
16:00,4438.118,4442.875,4366.760,4389.436
15:00,4464.905,4469.236,4433.751,4438.165
14:00,4452.680,4479.562,4437.259,4465.029
13:00,4429.184,4460.371,4420.222,4452.627
12:00,4423.241,4445.842,4416.307,4429.295
11:00,4443.380,4456.851,4418.981,4423.196
10:00,4423.625,4448.116,4417.021,4443.325
09:00,4427.812,4437.111,4414.381,4423.635
08:00,4452.573,4459.295,4412.414,4427.788
07:00,4456.378,4463.924,4438.892,4452.788
06:00,4439.178,4459.430,4415.776,4456.239
05:00,4520.554,4522.386,4438.868,4439.018
04:00,4516.546,4524.143,4511.568,4520.486
03:00,4508.776,4518.945,4500.002,4516.493
02:00,4535.742,4535.899,4505.670,4508.995
01:00,4535.788,4544.614,4522.415,4535.661
00:00,4498.393,4539.383,4498.169,4535.836
23:00,4517.702,4518.319,4488.930,4498.149
22:00,4518.137,4534.731,4505.648,4517.582
20:00,4530.640,4542.105,4494.613,4505.845
19:00,4538.408,4539.680,4486.881,4530.704
18:00,4550.689,4569.077,4530.672,4538.363
17:00,4555.433,4564.068,4542.628,4550.756
16:00,4559.103,4565.046,4545.184,4555.480
15:00,4567.341,4569.164,4525.047,4559.159
14:00,4544.734,4579.423,4532.935,4567.295
13:00,4543.992,4576.545,4540.789,4544.836
12:00,4578.791,4583.876,4522.084,4544.100
11:00,4558.988,4585.747,4556.033,4578.841
10:00,4551.923,4562.480,4550.979,4558.939
09:00,4556.228,4567.662,4527.533,4552.004
08:00,4539.522,4567.827,4535.670,4556.280
07:00,4545.340,4563.354,4536.907,4539.431
06:00,4555.759,4556.996,4533.217,4545.402
05:00,4572.704,4573.437,4549.380,4555.485
04:00,4570.217,4574.746,4565.629,4572.359
03:00,4583.542,4586.251,4567.563,4570.212
02:00,4594.980,4602.518,4579.702,4583.732
01:00,4563.259,4601.156,4552.266,4595.034
00:00,4546.730,4571.979,4537.390,4563.319
23:00,4484.720,4551.433,4472.676,4546.817
22:00,4479.663,4485.734,4456.029,4484.371
20:00,4400.452,4484.083,4397.299,4476.741
19:00,4389.422,4411.361,4388.479,4400.211
18:00,4388.470,4423.655,4383.733,4389.577
17:00,4421.353,4426.350,4372.189,4388.653
16:00,4411.756,4427.682,4402.390,4421.292
15:00,4415.862,4430.908,4396.180,4411.617
14:00,4381.640,4433.940,4380.609,4415.835
13:00,4378.865,4390.036,4351.558,4381.567
12:00,4407.774,4427.545,4362.076,4378.916
11:00,4438.555,4442.168,4375.321,4407.677
10:00,4426.647,4441.850,4414.524,4438.491
09:00,4411.821,4430.859,4395.809,4426.556
08:00,4417.009,4420.992,4391.224,4411.803
07:00,4402.262,4432.465,4399.464,4417.131
06:00,4347.075,4405.102,4342.676,4402.041
05:00,4333.335,4374.058,4319.513,4347.021
04:00,4346.984,4357.289,4326.614,4333.451
03:00,4366.313,4368.392,4334.942,4347.239
02:00,4322.316,4379.359,4305.677,4366.161
01:00,4364.545,4374.069,4307.819,4322.257
00:00,4441.187,4446.648,4331.066,4364.602
23:00,4426.705,4448.076,4421.870,4441.251
22:00,4419.885,4431.433,4361.471,4426.667
20:00,4397.735,4413.192,4382.817,4406.573
19:00,4449.089,4450.697,4392.774,4397.822
18:00,4426.251,4467.134,4402.205,4449.059
17:00,4375.300,4439.033,4370.756,4426.201
16:00,4363.637,4391.702,4352.467,4375.388
15:00,4461.727,4486.935,4351.021,4363.703
14:00,4454.188,4512.859,4453.328,4461.955
13:00,4478.401,4485.543,4401.488,4454.347
12:00,4378.870,4492.725,4336.694,4478.349
11:00,4269.080,4463.477,4269.041,4379.178
10:00,4253.389,4281.976,4240.907,4269.131
09:00,4250.992,4308.391,4223.449,4253.290
08:00,4204.188,4270.660,4203.004,4250.942
07:00,4220.248,4232.900,4098.400,4204.138
06:00,4310.311,4310.459,4162.952,4220.192
05:00,4367.255,4379.995,4302.237,4310.184
04:00,4352.956,4381.650,4349.999,4367.282
03:00,4360.601,4378.028,4334.850,4353.029
02:00,4387.514,4422.108,4354.829,4360.517
01:00,4354.332,4454.196,4329.784,4387.643
00:00,4464.609,4473.225,4319.533,4354.405
23:00,4498.018,4510.798,4452.485,4464.766
22:00,4477.834,4536.155,4449.610,4497.988
20:00,4501.635,4514.602,4493.453,4497.525
19:00,4499.677,4516.777,4485.278,4501.459
18:00,4573.571,4578.543,4477.103,4499.620
17:00,4583.414,4600.865,4554.089,4573.490
16:00,4553.365,4613.795,4551.729,4583.470
15:00,4564.238,4580.191,4540.463,4553.216
14:00,4616.281,4622.543,4547.818,4564.289
13:00,4678.164,4679.700,4612.719,4616.337
12:00,4671.783,4695.567,4661.972,4678.364
11:00,4645.434,4674.316,4636.973,4671.666
10:00,4667.441,4670.206,4638.181,4645.254
09:00,4693.850,4700.508,4659.848,4667.556
08:00,4706.275,4734.792,4684.801,4693.693
07:00,4668.948,4708.013,4668.025,4706.193
06:00,4688.561,4700.960,4661.304,4669.112
05:00,4721.553,4723.701,4685.792,4688.643
04:00,4725.715,4727.652,4715.558,4721.463
